DHI,DNI,GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed,Time
48,96,59,18,970,45.08,83.85000000000001,311.1,2.1,2002-01-24 07:00:00
120,474,273,22,970,34.980000000000004,71.29,308.90000000000003,1.7000000000000002,2002-01-24 08:00:00
153,650,481,27,970,23.61,59.7,307.5,2.0,2002-01-24 09:00:00
179,746,661,30,970,16.67,49.75,300.2,2.3000000000000003,2002-01-24 10:00:00
191,791,773,31,970,14.17,42.63,295.0,2.5,2002-01-24 11:00:00
195,805,813,32,970,13.0,39.88,293.1,2.7,2002-01-24 12:00:00
191,793,777,32,970,12.49,42.37,292.7,2.9000000000000004,2002-01-24 13:00:00
180,750,669,31,970,12.59,49.31,292.5,3.1,2002-01-24 14:00:00
157,664,498,30,970,13.34,59.15,293.40000000000003,3.2,2002-01-24 15:00:00
119,501,285,27,970,17.05,70.68,295.8,3.1,2002-01-24 16:00:00
50,50,56,24,970,26.73,83.2,299.8,3.3000000000000003,2002-01-24 17:00:00
0,0,0,22,970,29.32,96.32,304.7,3.6,2002-01-24 18:00:00
0,0,0,21,970,30.98,109.82,309.6,3.6,2002-01-24 19:00:00
0,0,0,20,970,33.24,123.55,314.8,3.5,2002-01-24 20:00:00
0,0,0,19,970,35.53,137.44,317.8,3.3000000000000003,2002-01-24 21:00:00
0,0,0,18,970,37.7,151.43,318.5,3.1,2002-01-24 22:00:00
0,0,0,18,970,39.3,165.46,317.8,3.0,2002-01-24 23:00:00
0,0,0,17,970,40.42,178.42000000000002,316.40000000000003,3.1,2002-01-25 00:00:00
0,0,0,16,970,41.48,166.17000000000002,315.40000000000003,3.2,2002-01-25 01:00:00
0,0,0,15,970,43.12,152.14,312.1,3.2,2002-01-25 02:00:00
0,0,0,14,970,44.9,138.15,308.90000000000003,3.2,2002-01-25 03:00:00
0,0,0,14,970,46.7,124.24,307.20000000000005,3.1,2002-01-25 04:00:00
0,0,0,13,970,48.59,110.48,305.90000000000003,3.0,2002-01-25 05:00:00
0,0,0,13,970,49.58,96.96,303.8,2.8000000000000003,2002-01-25 06:00:00
46,77,55,17,970,38.07,83.8,301.0,2.4000000000000004,2002-01-25 07:00:00
144,389,270,21,970,29.66,71.22,304.3,1.7000000000000002,2002-01-25 08:00:00
154,655,486,26,970,17.62,59.59,317.8,2.3000000000000003,2002-01-25 09:00:00
171,746,655,29,970,14.4,49.59,320.8,2.6,2002-01-25 10:00:00
191,793,777,31,970,13.25,42.42,319.40000000000003,2.7,2002-01-25 11:00:00
195,806,817,32,970,12.76,39.64,317.1,2.8000000000000003,2002-01-25 12:00:00
192,793,780,32,970,12.88,42.12,315.90000000000003,2.8000000000000003,2002-01-25 13:00:00
180,750,671,31,970,13.57,49.08,314.3,3.0,2002-01-25 14:00:00
156,662,498,29,970,15.04,58.95,313.5,3.1,2002-01-25 15:00:00
149,406,285,27,970,19.42,70.51,313.90000000000003,2.9000000000000004,2002-01-25 16:00:00
49,37,54,23,970,31.59,83.05,315.6,2.8000000000000003,2002-01-25 17:00:00
0,0,0,22,970,36.3,96.19,316.90000000000003,2.7,2002-01-25 18:00:00
0,0,0,21,970,39.42,109.7,317.6,2.5,2002-01-25 19:00:00
0,0,0,20,970,42.51,123.44,317.70000000000005,2.2,2002-01-25 20:00:00
0,0,0,19,970,44.63,137.35,317.1,1.9,2002-01-25 21:00:00
0,0,0,19,970,45.92,151.34,316.1,1.9,2002-01-25 22:00:00
0,0,0,18,970,46.63,165.37,315.20000000000005,1.9,2002-01-25 23:00:00
0,0,0,17,970,47.64,178.16,315.5,2.0,2002-01-26 00:00:00
0,0,0,17,970,47.88,166.19,316.70000000000005,2.2,2002-01-26 01:00:00
0,0,0,16,970,50.38,152.16,314.8,2.3000000000000003,2002-01-26 02:00:00
0,0,0,15,970,52.45,138.16,310.0,2.3000000000000003,2002-01-26 03:00:00
0,0,0,15,970,54.83,124.24,305.1,2.3000000000000003,2002-01-26 04:00:00
0,0,0,14,970,57.1,110.47,300.7,2.2,2002-01-26 05:00:00
0,0,0,15,970,58.74,96.93,295.7,2.2,2002-01-26 06:00:00
49,100,60,18,970,47.64,83.75,290.2,1.9,2002-01-26 07:00:00
117,487,275,22,970,37.33,71.14,288.2,1.3,2002-01-26 08:00:00
156,652,487,27,970,27.35,59.47,283.0,1.7000000000000002,2002-01-26 09:00:00
178,740,660,30,970,24.03,49.43,270.2,1.7000000000000002,2002-01-26 10:00:00
190,783,771,31,970,22.22,42.21,259.7,1.8,2002-01-26 11:00:00
194,796,810,32,970,21.13,39.39,253.2,1.8,2002-01-26 12:00:00
190,783,774,32,970,20.78,41.87,251.2,1.9,2002-01-26 13:00:00
179,739,665,31,960,21.37,48.85,251.5,2.0,2002-01-26 14:00:00
166,621,489,30,960,23.17,58.75,250.9,2.1,2002-01-26 15:00:00
119,493,285,27,960,28.59,70.33,250.2,2.0,2002-01-26 16:00:00
50,44,56,24,960,45.44,82.9,251.7,1.6,2002-01-26 17:00:00
0,0,0,23,960,50.15,96.05,254.6,1.4,2002-01-26 18:00:00
0,0,0,23,970,46.77,109.58,262.1,1.3,2002-01-26 19:00:00
0,0,0,22,970,50.63,123.34,275.7,1.5,2002-01-26 20:00:00
0,0,0,21,970,48.24,137.25,286.90000000000003,2.0,2002-01-26 21:00:00
0,0,0,20,970,54.94,151.25,292.3,2.6,2002-01-26 22:00:00
0,0,0,20,970,56.67,165.27,294.0,3.1,2002-01-26 23:00:00
0,0,0,19,970,58.98,177.91,294.5,3.6,2002-01-27 00:00:00
0,0,0,18,970,61.620000000000005,166.19,295.0,3.9,2002-01-27 01:00:00
0,0,0,17,970,64.42,152.17000000000002,295.6,3.9,2002-01-27 02:00:00
0,0,0,16,970,66.88,138.16,295.8,3.7,2002-01-27 03:00:00
0,0,0,15,970,69.19,124.23,296.2,3.5,2002-01-27 04:00:00
0,0,0,14,970,71.93,110.45,296.0,3.3000000000000003,2002-01-27 05:00:00
0,0,0,14,970,72.27,96.89,294.40000000000003,3.0,2002-01-27 06:00:00
49,103,61,17,970,61.46,83.69,290.90000000000003,2.4000000000000004,2002-01-27 07:00:00
116,479,272,21,970,44.99,71.05,291.7,2.2,2002-01-27 08:00:00
155,645,484,26,970,32.660000000000004,59.35,287.40000000000003,2.3000000000000003,2002-01-27 09:00:00
178,734,657,29,970,27.59,49.27,278.5,2.3000000000000003,2002-01-27 10:00:00
190,779,770,30,970,24.77,41.99,273.6,2.3000000000000003,2002-01-27 11:00:00
194,794,810,31,970,23.05,39.14,273.8,2.4000000000000004,2002-01-27 12:00:00
189,778,771,31,960,22.41,41.61,276.40000000000003,2.4000000000000004,2002-01-27 13:00:00
179,738,667,30,960,22.94,48.620000000000005,277.90000000000003,2.7,2002-01-27 14:00:00
157,653,498,29,960,24.51,58.55,280.2,3.0,2002-01-27 15:00:00
120,496,288,26,960,28.07,70.16,285.90000000000003,3.1,2002-01-27 16:00:00
52,50,59,23,960,37.14,82.75,296.40000000000003,3.1,2002-01-27 17:00:00
0,0,0,22,970,40.45,95.92,306.1,3.2,2002-01-27 18:00:00
0,0,0,21,970,40.52,109.46,314.8,3.4000000000000004,2002-01-27 19:00:00
0,0,0,20,970,39.49,123.23,324.1,3.5,2002-01-27 20:00:00
0,0,0,19,970,37.95,137.16,332.40000000000003,3.6,2002-01-27 21:00:00
0,0,0,18,970,36.9,151.16,339.1,3.6,2002-01-27 22:00:00
0,0,0,17,970,36.43,165.18,344.90000000000003,3.7,2002-01-27 23:00:00
0,0,0,16,970,36.7,177.65,350.1,3.7,2002-01-28 00:00:00
0,0,0,15,970,37.42,166.19,354.90000000000003,3.7,2002-01-28 01:00:00
0,0,0,14,970,38.54,152.18,360.0,3.7,2002-01-28 02:00:00
0,0,0,13,970,39.93,138.16,4.4,3.7,2002-01-28 03:00:00
0,0,0,12,970,41.56,124.22,8.9,3.7,2002-01-28 04:00:00
0,0,0,12,970,43.44,110.42,13.7,3.7,2002-01-28 05:00:00
0,0,0,12,970,44.27,96.85,18.2,3.6,2002-01-28 06:00:00
50,105,62,14,970,36.57,83.63,22.8,3.0,2002-01-28 07:00:00
122,482,280,19,970,27.83,70.96000000000001,26.9,2.6,2002-01-28 08:00:00
158,667,499,24,970,19.22,59.22,28.200000000000003,2.6,2002-01-28 09:00:00
180,756,676,28,970,15.85,49.09,28.200000000000003,1.9,2002-01-28 10:00:00
193,800,790,30,970,14.21,41.77,28.5,1.2000000000000002,2002-01-28 11:00:00
197,815,831,31,970,13.43,38.88,26.8,0.7000000000000001,2002-01-28 12:00:00
193,802,796,31,970,13.27,41.35,8.6,0.3,2002-01-28 13:00:00
172,755,674,30,970,13.76,48.39,320.8,0.2,2002-01-28 14:00:00
160,675,514,29,970,15.2,58.34,278.7,0.2,2002-01-28 15:00:00
164,392,299,26,970,20.14,69.99,272.3,0.3,2002-01-28 16:00:00
48,27,52,23,970,42.28,82.60000000000001,312.40000000000003,0.4,2002-01-28 17:00:00
0,0,0,21,970,37.55,95.79,348.6,0.7000000000000001,2002-01-28 18:00:00
0,0,0,20,970,39.32,109.34,10.6,1.0,2002-01-28 19:00:00
0,0,0,20,970,35.44,123.13,20.8,1.4,2002-01-28 20:00:00
0,0,0,19,970,33.730000000000004,137.06,26.6,1.9,2002-01-28 21:00:00
0,0,0,18,970,38.5,151.07,32.800000000000004,2.3000000000000003,2002-01-28 22:00:00
0,0,0,16,970,37.81,165.08,39.6,2.7,2002-01-28 23:00:00
0,0,0,15,970,38.77,177.38,44.7,2.9000000000000004,2002-01-29 00:00:00
0,0,0,14,970,41.42,166.17000000000002,47.3,3.1,2002-01-29 01:00:00
0,0,0,13,970,45.06,152.18,48.3,3.2,2002-01-29 02:00:00
0,0,0,12,970,48.620000000000005,138.15,49.3,3.1,2002-01-29 03:00:00
0,0,0,11,970,51.4,124.2,51.5,3.0,2002-01-29 04:00:00
0,0,0,11,970,53.76,110.39,55.1,2.9000000000000004,2002-01-29 05:00:00
0,0,0,11,970,54.11,96.81,59.3,2.8000000000000003,2002-01-29 06:00:00
50,108,63,14,970,44.46,83.56,64.0,2.4000000000000004,2002-01-29 07:00:00
124,464,277,18,970,33.69,70.86,68.7,2.1,2002-01-29 08:00:00
157,659,496,24,970,22.8,59.09,77.0,2.0,2002-01-29 09:00:00
179,746,670,28,970,19.44,48.92,86.60000000000001,1.4,2002-01-29 10:00:00
192,790,783,30,970,18.48,41.54,98.1,0.6000000000000001,2002-01-29 11:00:00
196,804,824,31,970,18.13,38.61,242.9,0.2,2002-01-29 12:00:00
192,792,789,31,970,18.21,41.09,269.6,0.8,2002-01-29 13:00:00
181,750,682,30,970,18.63,48.15,280.3,1.1,2002-01-29 14:00:00
159,667,512,28,970,19.77,58.14,290.6,1.2000000000000002,2002-01-29 15:00:00
122,511,299,26,970,22.62,69.81,306.6,1.2000000000000002,2002-01-29 16:00:00
54,44,60,22,970,39.36,82.45,341.8,1.6,2002-01-29 17:00:00
0,0,0,21,970,37.86,95.66,3.4000000000000004,2.2,2002-01-29 18:00:00
0,0,0,20,970,33.74,109.23,14.5,2.9000000000000004,2002-01-29 19:00:00
0,0,0,19,970,30.55,123.02,20.6,3.5,2002-01-29 20:00:00
0,0,0,18,970,28.71,136.97,25.0,4.1000000000000005,2002-01-29 21:00:00
0,0,0,17,970,28.53,150.99,28.700000000000003,4.5,2002-01-29 22:00:00
0,0,0,16,970,29.51,164.98,31.9,4.6000000000000005,2002-01-29 23:00:00
0,0,0,14,970,30.54,177.11,35.2,4.6000000000000005,2002-01-30 00:00:00
0,0,0,13,970,31.19,166.15,38.2,4.6000000000000005,2002-01-30 01:00:00
0,0,0,13,970,32.67,152.17000000000002,39.8,4.4,2002-01-30 02:00:00
0,0,0,12,970,35.2,138.14,41.900000000000006,4.1000000000000005,2002-01-30 03:00:00
0,0,0,11,970,38.81,124.18,45.6,3.9,2002-01-30 04:00:00
0,0,0,11,970,42.9,110.36,49.6,3.6,2002-01-30 05:00:00
0,0,0,11,970,45.33,96.75,53.0,3.3000000000000003,2002-01-30 06:00:00
49,90,60,13,970,38.54,83.49,56.0,2.7,2002-01-30 07:00:00
146,401,279,18,970,29.0,70.76,61.7,2.4000000000000004,2002-01-30 08:00:00
156,661,497,23,970,18.38,58.95,72.0,2.9000000000000004,2002-01-30 09:00:00
180,749,675,26,970,16.330000000000002,48.73,79.80000000000001,2.6,2002-01-30 10:00:00
192,793,789,29,970,16.21,41.31,84.7,2.3000000000000003,2002-01-30 11:00:00
196,807,830,30,970,16.57,38.34,87.9,2.1,2002-01-30 12:00:00
193,794,794,30,970,17.39,40.82,88.2,1.9,2002-01-30 13:00:00
181,752,686,29,970,18.69,47.91,85.7,1.8,2002-01-30 14:00:00
160,669,515,28,970,20.79,57.94,83.30000000000001,1.8,2002-01-30 15:00:00
123,513,301,25,970,24.63,69.64,83.4,1.9,2002-01-30 16:00:00
56,50,63,22,970,38.47,82.3,85.0,2.1,2002-01-30 17:00:00
0,0,0,21,970,42.33,95.53,85.9,2.2,2002-01-30 18:00:00
0,0,0,20,970,44.11,109.11,87.4,2.3000000000000003,2002-01-30 19:00:00
0,0,0,19,970,46.02,122.92,88.10000000000001,2.2,2002-01-30 20:00:00
0,0,0,19,970,48.120000000000005,136.87,86.7,2.1,2002-01-30 21:00:00
0,0,0,18,970,49.88,150.9,83.80000000000001,2.1,2002-01-30 22:00:00
0,0,0,17,970,51.22,164.88,81.80000000000001,2.0,2002-01-30 23:00:00
0,0,0,16,970,52.29,176.83,79.0,2.1,2002-01-31 00:00:00
0,0,0,16,970,53.21,166.12,74.60000000000001,2.1,2002-01-31 01:00:00
0,0,0,15,970,54.24,152.15,71.10000000000001,2.2,2002-01-31 02:00:00
0,0,0,14,970,55.19,138.12,70.10000000000001,2.3000000000000003,2002-01-31 03:00:00
0,0,0,14,970,55.96,124.16,71.9,2.4000000000000004,2002-01-31 04:00:00
0,0,0,13,970,56.52,110.32,74.7,2.6,2002-01-31 05:00:00
0,0,0,13,970,55.26,96.7,78.2,2.7,2002-01-31 06:00:00
51,94,62,16,970,43.53,83.41,82.60000000000001,2.5,2002-01-31 07:00:00
147,403,281,20,970,33.75,70.66,88.5,2.2,2002-01-31 08:00:00
161,640,493,25,970,27.7,58.81,100.5,2.2,2002-01-31 09:00:00
179,743,672,29,970,25.66,48.54,110.1,1.8,2002-01-31 10:00:00
191,786,785,30,970,24.18,41.06,114.1,1.5,2002-01-31 11:00:00
195,799,825,31,970,23.29,38.06,115.4,1.2000000000000002,2002-01-31 12:00:00
192,786,789,32,970,23.01,40.55,112.5,1.0,2002-01-31 13:00:00
180,743,681,31,970,23.63,47.67,102.8,0.9,2002-01-31 14:00:00
159,660,512,29,970,25.51,57.73,88.9,0.8,2002-01-31 15:00:00
122,506,300,27,970,29.68,69.47,79.2,0.9,2002-01-31 16:00:00
57,57,65,24,970,45.36,82.15,76.3,1.4,2002-01-31 17:00:00
0,0,0,23,970,47.73,95.4,78.0,1.8,2002-01-31 18:00:00
0,0,0,22,970,47.55,109.0,83.0,2.1,2002-01-31 19:00:00
0,0,0,21,970,49.55,122.82,88.10000000000001,2.4000000000000004,2002-01-31 20:00:00
0,0,0,20,970,51.36,136.78,91.8,2.5,2002-01-31 21:00:00
0,0,0,19,970,53.55,150.81,94.3,2.5,2002-01-31 22:00:00
0,0,0,19,970,55.58,164.77,97.0,2.6,2002-01-31 23:00:00
0,0,0,18,970,57.48,176.55,99.1,2.6,2002-02-01 00:00:00
0,0,0,18,970,59.13,166.08,99.0,2.6,2002-02-01 01:00:00
0,0,0,17,970,60.620000000000005,152.13,95.6,2.6,2002-02-01 02:00:00
0,0,0,17,970,61.95,138.1,91.9,2.5,2002-02-01 03:00:00
0,0,0,16,970,63.24,124.13,90.9,2.5,2002-02-01 04:00:00
0,0,0,16,970,64.63,110.28,92.0,2.4000000000000004,2002-02-01 05:00:00
0,0,0,16,970,64.32000000000001,96.64,94.9,2.4000000000000004,2002-02-01 06:00:00
49,30,53,19,970,52.48,83.32000000000001,98.6,2.2,2002-02-01 07:00:00
152,318,258,23,970,41.59,70.55,105.8,1.9,2002-02-01 08:00:00
200,518,470,28,970,31.11,58.66,115.6,2.0,2002-02-01 09:00:00
234,604,636,31,970,26.5,48.35,118.8,1.3,2002-02-01 10:00:00
261,639,745,33,970,23.89,40.82,118.4,0.7000000000000001,2002-02-01 11:00:00
272,647,784,34,970,22.35,37.78,86.10000000000001,0.0,2002-02-01 12:00:00
262,644,754,35,970,21.55,40.28,307.40000000000003,0.5,2002-02-01 13:00:00
239,605,649,34,970,21.79,47.43,317.8,0.7000000000000001,2002-02-01 14:00:00
191,564,494,32,970,23.17,57.53,333.0,0.8,2002-02-01 15:00:00
166,320,280,30,970,26.68,69.29,354.40000000000003,0.8,2002-02-01 16:00:00
61,43,67,27,970,44.8,82.0,20.0,1.0,2002-02-01 17:00:00
0,0,0,25,970,39.13,95.27,34.9,1.4,2002-02-01 18:00:00
0,0,0,24,970,42.04,108.89,44.7,1.7000000000000002,2002-02-01 19:00:00
0,0,0,23,970,44.53,122.72,57.2,1.8,2002-02-01 20:00:00
0,0,0,22,970,44.86,136.69,74.0,1.8,2002-02-01 21:00:00
0,0,0,21,970,48.39,150.72,90.3,1.9,2002-02-01 22:00:00
0,0,0,20,970,50.05,164.66,102.2,2.0,2002-02-01 23:00:00
0,0,0,20,970,54.21,176.27,107.3,1.9,2002-02-02 00:00:00
0,0,0,19,970,56.85,166.03,103.7,1.8,2002-02-02 01:00:00
0,0,0,18,970,60.83,152.11,94.4,1.6,2002-02-02 02:00:00
0,0,0,18,970,62.21,138.07,85.5,1.5,2002-02-02 03:00:00
0,0,0,17,970,64.59,124.09,84.10000000000001,1.5,2002-02-02 04:00:00
0,0,0,16,970,65.75,110.23,89.10000000000001,1.6,2002-02-02 05:00:00
0,0,0,16,970,65.22,96.57,95.7,1.7000000000000002,2002-02-02 06:00:00
47,21,50,19,970,50.6,83.24,103.5,1.6,2002-02-02 07:00:00
138,389,268,23,970,37.41,70.43,116.1,1.4,2002-02-02 08:00:00
239,363,429,28,970,28.24,58.51,135.1,1.4,2002-02-02 09:00:00
268,549,635,32,970,24.25,48.15,148.9,1.2000000000000002,2002-02-02 10:00:00
328,471,686,34,970,22.62,40.57,157.70000000000002,0.8,2002-02-02 11:00:00
309,563,756,35,970,22.1,37.5,172.8,0.5,2002-02-02 12:00:00
307,521,707,35,970,22.43,40.0,195.7,0.3,2002-02-02 13:00:00
255,556,633,34,970,23.62,47.19,230.8,0.1,2002-02-02 14:00:00
262,349,451,33,970,26.13,57.32,19.200000000000003,0.1,2002-02-02 15:00:00
173,113,214,30,970,30.69,69.12,63.1,0.4,2002-02-02 16:00:00
68,41,74,27,970,43.5,81.85000000000001,82.5,1.1,2002-02-02 17:00:00
0,0,0,26,970,45.95,95.14,89.0,1.8,2002-02-02 18:00:00
0,0,0,25,970,44.22,108.78,95.0,2.2,2002-02-02 19:00:00
0,0,0,25,970,44.6,122.62,100.6,2.2,2002-02-02 20:00:00
0,0,0,24,970,45.99,136.6,105.4,2.1,2002-02-02 21:00:00
0,0,0,23,970,48.11,150.63,108.3,1.9,2002-02-02 22:00:00
0,0,0,23,970,50.79,164.55,106.8,1.7000000000000002,2002-02-02 23:00:00
0,0,0,22,970,53.41,175.98,96.4,1.5,2002-02-03 00:00:00
0,0,0,21,970,54.67,165.96,76.4,1.5,2002-02-03 01:00:00
0,0,0,20,970,55.9,152.07,63.1,1.7000000000000002,2002-02-03 02:00:00
0,0,0,19,970,57.14,138.04,59.900000000000006,1.9,2002-02-03 03:00:00
0,0,0,18,970,57.91,124.05,63.5,2.1,2002-02-03 04:00:00
0,0,0,17,970,58.89,110.17,70.10000000000001,2.4000000000000004,2002-02-03 05:00:00
0,0,0,16,970,58.11,96.5,77.0,2.5,2002-02-03 06:00:00
53,46,59,18,970,49.83,83.14,84.9,2.3000000000000003,2002-02-03 07:00:00
152,344,268,23,970,31.85,70.31,91.2,2.5,2002-02-03 08:00:00
200,525,476,27,970,20.46,58.35,96.9,2.9000000000000004,2002-02-03 09:00:00
229,626,649,29,970,16.41,47.94,101.0,2.8000000000000003,2002-02-03 10:00:00
260,646,753,31,970,15.21,40.31,103.9,2.6,2002-02-03 11:00:00
270,656,793,32,970,15.1,37.21,104.8,2.3000000000000003,2002-02-03 12:00:00
259,655,763,32,970,15.74,39.71,102.3,2.0,2002-02-03 13:00:00
238,616,659,32,970,17.01,46.94,98.0,1.7000000000000002,2002-02-03 14:00:00
211,514,491,31,970,18.75,57.120000000000005,93.1,1.7000000000000002,2002-02-03 15:00:00
168,332,288,29,970,21.46,68.95,92.6,1.7000000000000002,2002-02-03 16:00:00
59,27,63,26,970,30.68,81.71000000000001,97.4,2.0,2002-02-03 17:00:00
0,0,0,25,970,32.96,95.02,100.4,2.4000000000000004,2002-02-03 18:00:00
0,0,0,24,970,33.660000000000004,108.67,101.7,2.6,2002-02-03 19:00:00
0,0,0,23,970,34.85,122.53,101.4,2.8000000000000003,2002-02-03 20:00:00
0,0,0,22,970,35.89,136.51,100.1,2.9000000000000004,2002-02-03 21:00:00
0,0,0,21,970,36.59,150.54,98.2,2.9000000000000004,2002-02-03 22:00:00
0,0,0,21,970,37.24,164.44,97.2,3.1,2002-02-03 23:00:00
0,0,0,20,970,38.23,175.68,98.1,3.1,2002-02-04 00:00:00
0,0,0,19,970,39.25,165.89,100.4,3.2,2002-02-04 01:00:00
0,0,0,19,970,40.69,152.03,100.7,3.2,2002-02-04 02:00:00
0,0,0,18,970,42.72,138.0,100.2,3.2,2002-02-04 03:00:00
0,0,0,17,970,45.2,124.0,100.4,3.3000000000000003,2002-02-04 04:00:00
0,0,0,16,970,48.38,110.11,100.5,3.3000000000000003,2002-02-04 05:00:00
0,0,0,16,970,49.5,96.42,100.2,3.3000000000000003,2002-02-04 06:00:00
55,49,61,19,970,42.04,83.05,99.4,2.8000000000000003,2002-02-04 07:00:00
152,348,270,23,970,30.53,70.19,101.6,2.6,2002-02-04 08:00:00
200,528,479,28,970,25.47,58.19,113.6,2.7,2002-02-04 09:00:00
229,629,653,31,970,23.28,47.73,121.5,2.3000000000000003,2002-02-04 10:00:00
252,667,763,33,970,22.19,40.05,124.8,2.0,2002-02-04 11:00:00
260,680,804,34,970,21.76,36.91,123.4,1.8,2002-02-04 12:00:00
235,700,775,34,970,21.98,39.43,120.9,1.6,2002-02-04 13:00:00
244,601,657,34,970,23.17,46.69,117.7,1.5,2002-02-04 14:00:00
192,565,501,32,970,25.53,56.91,117.2,1.6,2002-02-04 15:00:00
158,370,292,30,970,29.46,68.78,117.3,1.8,2002-02-04 16:00:00
61,144,83,27,970,38.46,81.56,113.6,2.2,2002-02-04 17:00:00
0,0,0,26,970,41.44,94.9,111.6,2.7,2002-02-04 18:00:00
0,0,0,25,970,42.55,108.56,112.8,3.1,2002-02-04 19:00:00
0,0,0,24,970,43.92,122.43,116.7,3.5,2002-02-04 20:00:00
0,0,0,24,970,46.28,136.42000000000002,121.4,3.7,2002-02-04 21:00:00
0,0,0,23,970,49.4,150.44,126.0,3.8,2002-02-04 22:00:00
0,0,0,22,970,53.43,164.32,130.9,3.7,2002-02-04 23:00:00
0,0,0,22,970,58.39,175.39,136.3,3.7,2002-02-05 00:00:00
0,0,0,21,970,64.46000000000001,165.81,142.8,3.6,2002-02-05 01:00:00
0,0,0,21,970,70.72,151.98,150.0,3.4000000000000004,2002-02-05 02:00:00
0,0,0,20,970,75.36,137.95000000000002,156.9,3.2,2002-02-05 03:00:00
0,0,0,20,970,78.18,123.95,163.20000000000002,3.0,2002-02-05 04:00:00
0,0,0,20,970,80.36,110.05,168.4,2.8000000000000003,2002-02-05 05:00:00
0,0,0,20,970,80.57000000000001,96.34,173.0,2.5,2002-02-05 06:00:00
54,39,59,22,970,70.18,82.95,177.60000000000002,2.3000000000000003,2002-02-05 07:00:00
137,379,266,26,970,50.03,70.06,184.4,2.6,2002-02-05 08:00:00
186,542,474,31,970,37.88,58.02,191.6,2.6,2002-02-05 09:00:00
216,635,645,33,970,31.46,47.52,197.6,2.4000000000000004,2002-02-05 10:00:00
232,684,757,35,970,27.69,39.78,200.4,2.3000000000000003,2002-02-05 11:00:00
397,338,669,36,970,25.72,36.61,202.0,2.2,2002-02-05 12:00:00
310,522,715,36,970,24.91,39.14,207.0,2.1,2002-02-05 13:00:00
218,641,660,35,970,25.85,46.45,213.8,2.2,2002-02-05 14:00:00
190,553,494,34,960,28.55,56.71,216.4,2.3000000000000003,2002-02-05 15:00:00
174,154,231,31,970,32.96,68.61,214.1,2.3000000000000003,2002-02-05 16:00:00
39,0,39,30,970,41.13,81.42,202.0,2.1,2002-02-05 17:00:00
0,0,0,29,970,43.99,94.77,190.2,2.3000000000000003,2002-02-05 18:00:00
0,0,0,28,970,46.34,108.45,183.5,2.7,2002-02-05 19:00:00
0,0,0,27,970,50.04,122.33,181.8,3.0,2002-02-05 20:00:00
0,0,0,26,970,56.06,136.33,183.5,3.2,2002-02-05 21:00:00
0,0,0,25,970,62.55,150.35,188.1,3.3000000000000003,2002-02-05 22:00:00
0,0,0,24,970,68.65,164.20000000000002,195.7,3.2,2002-02-05 23:00:00
0,0,0,23,970,73.83,175.08,209.1,3.0,2002-02-06 00:00:00
0,0,0,23,970,77.78,165.72,226.8,2.8000000000000003,2002-02-06 01:00:00
0,0,0,22,970,80.57000000000001,151.93,241.2,2.6,2002-02-06 02:00:00
0,0,0,22,970,81.89,137.9,251.5,2.4000000000000004,2002-02-06 03:00:00
0,0,0,22,970,81.37,123.89,259.7,2.1,2002-02-06 04:00:00
0,0,0,21,970,79.91,109.98,265.40000000000003,1.8,2002-02-06 05:00:00
0,0,0,21,970,77.79,96.26,266.1,1.5,2002-02-06 06:00:00
46,11,48,22,970,72.82000000000001,82.84,258.1,1.1,2002-02-06 07:00:00
163,300,266,24,970,55.22,69.92,250.8,1.0,2002-02-06 08:00:00
244,360,436,27,970,38.62,57.85,249.8,1.1,2002-02-06 09:00:00
216,633,645,29,970,31.61,47.3,240.6,1.3,2002-02-06 10:00:00
231,681,757,31,970,27.55,39.51,228.7,1.5,2002-02-06 11:00:00
237,697,799,33,970,25.56,36.31,224.6,1.9,2002-02-06 12:00:00
232,685,766,34,970,25.29,38.85,225.7,2.3000000000000003,2002-02-06 13:00:00
218,642,663,33,970,27.08,46.2,226.8,2.5,2002-02-06 14:00:00
235,34,254,32,960,29.96,56.5,226.4,2.5,2002-02-06 15:00:00
169,81,199,30,960,34.28,68.44,221.7,2.4000000000000004,2002-02-06 16:00:00
16,0,16,27,960,47.7,81.28,205.2,2.1,2002-02-06 17:00:00
0,0,0,27,960,53.31,94.65,188.4,2.1,2002-02-06 18:00:00
0,0,0,26,970,55.85,108.35,179.0,2.3000000000000003,2002-02-06 19:00:00
0,0,0,25,970,59.35,122.24,179.10000000000002,2.5,2002-02-06 20:00:00
0,0,0,25,970,62.83,136.24,184.5,2.5,2002-02-06 21:00:00
0,0,0,24,970,65.9,150.26,194.7,2.4000000000000004,2002-02-06 22:00:00
0,0,0,24,970,67.81,164.07,210.1,2.4000000000000004,2002-02-06 23:00:00
0,0,0,23,970,67.4,174.78,229.0,2.4000000000000004,2002-02-07 00:00:00
0,0,0,23,970,64.76,165.61,248.8,2.4000000000000004,2002-02-07 01:00:00
0,0,0,22,970,61.15,151.86,262.2,2.4000000000000004,2002-02-07 02:00:00
0,0,0,21,970,57.49,137.84,268.5,2.3000000000000003,2002-02-07 03:00:00
0,0,0,21,970,54.57,123.83,270.3,2.2,2002-02-07 04:00:00
0,0,0,20,970,52.45,109.91,271.5,2.0,2002-02-07 05:00:00
